2961,14,26,0.283116626,2010/1/13 14:26,S
2962,15,27,0.726646254,2014/11/28 18:00,G
2963,2,25,1.472334828,2013/2/26 2:54,G
2964,4,25,0.349786646,2013/5/25 15:22,T
2965,7,26,0.285104841,2015/12/9 12:36,G
2966,10,26,0.531870367,2020/6/8 18:34,G
2967,19,20,1.190414253,2010/12/25 17:19,T
2968,15,22,0.230771179,2009/5/16 3:25,S
2969,19,24,0.258848385,2018/2/25 19:31,R
2970,16,22,2.08345702,2013/12/21 17:03,T
2971,19,24,1.551950887,2009/6/2 15:02,R
2972,9,25,0.408931334,2011/9/29 23:25,R
2973,2,21,1.225238695,2011/6/7 23:01,S
2974,13,29,0.111409141,2013/10/19 21:41,R
2975,3,23,0.555654182,2014/6/11 14:22,S
2976,18,20,0.987170272,2011/8/3 16:23,R
2977,8,27,1.796292329,2015/5/15 3:26,S
2978,1,22,0.312176614,2013/3/5 9:55,R
2979,8,24,0.312411901,2019/5/13 16:28,T
2980,2,29,0.993789887,2015/6/28 8:00,S
2981,4,22,1.342822989,2011/12/5 8:24,S
2982,18,29,0.004438698,2019/12/13 15:17,S
2983,14,23,0.909033843,2016/10/27 11:58,C
2984,5,20,0.630751219,2016/3/7 16:14,C
2985,6,28,0.334584421,2018/5/10 22:44,R
2986,9,29,1.881582139,2013/11/24 12:27,S
2987,19,20,0.934017409,2010/12/5 8:56,S
2988,15,25,0.539548542,2014/10/5 5:26,G
2989,8,28,0.004342158,2010/10/10 23:16,C
2990,6,27,0.06150511,2012/3/20 6:52,C
2991,3,22,0.019335782,2012/5/31 3:35,G
2992,11,20,1.728199858,2009/3/4 20:32,G
2993,9,24,0.324262897,2015/6/16 18:19,G
2994,11,25,0.871080254,2017/5/28 14:47,T
2995,1,21,0.938472948,2017/11/13 0:16,C
2996,19,28,1.889086976,2019/10/19 15:43,G
2997,2,29,0.312890969,2013/12/3 1:31,R
2998,6,20,0.092960651,2013/1/10 2:06,R
2999,18,27,0.90363689,2014/1/29 15:06,G
3000,16,25,1.192684647,2011/2/5 23:27,S
3001,16,27,2.67833124,2010/5/9 15:41,R
3002,5,24,2.279033885,2013/1/21 0:10,S
3003,1,24,0.317307235,2020/6/22 9:43,T
3004,19,21,0.270376398,2019/6/16 1:07,T
3005,14,26,1.380111429,2013/2/6 11:09,C
3006,16,22,0.368043827,2010/1/27 12:36,T
3007,6,23,0.673010989,2018/8/4 1:33,S
3008,10,23,0.204689516,2015/10/8 23:16,R
3009,17,29,0.329978311,2015/12/22 13:55,R
3010,12,27,0.398058457,2015/7/22 9:11,G
3011,9,26,0.990431664,2009/3/30 9:12,G
3012,13,24,0.346790036,2020/3/30 0:24,R
3013,3,20,0.919563706,2015/2/22 19:30,G
3014,4,25,1.054513391,2020/10/10 1:16,S
3015,12,28,0.787923691,2010/3/19 0:36,G
3016,9,28,1.343359243,2009/1/9 12:52,G
3017,18,23,0.88723373,2016/10/20 13:10,T
3018,3,25,0.770235707,2014/1/23 12:15,R
3019,0,21,0.614718341,2018/2/6 19:30,C
3020,2,23,1.334984392,2014/9/6 0:06,S
3021,13,25,0.767637708,2009/11/30 8:28,C
3022,3,22,1.163221822,2011/12/28 9:45,R
3023,14,29,0.800355395,2012/8/8 15:13,R
3024,0,27,1.145162948,2016/1/29 19:56,S
3025,6,23,0.881650777,2012/4/24 13:16,S
3026,5,21,0.878239733,2012/1/15 1:14,G
3027,11,26,1.223193227,2010/12/11 8:25,R
3028,19,28,0.265385865,2010/1/14 6:04,C
3029,15,20,0.098781628,2016/11/26 0:49,G
3030,11,29,2.20585217,2016/6/19 12:46,R
3031,19,21,0.953164693,2009/6/14 17:01,C
3032,17,22,0.716600632,2017/12/24 4:04,C
3033,17,24,0.61935895,2015/4/7 13:38,G
3034,2,24,0.890075635,2017/8/31 15:29,G
3035,1,22,0.1099027,2016/11/14 19:21,C
3036,0,21,1.178940106,2009/5/17 10:03,S
3037,5,27,0.639111738,2011/2/11 9:36,G
3038,8,26,0.536896224,2011/9/29 16:15,R
3039,15,26,0.877207799,2009/8/1 9:40,S
3040,12,28,0.077234285,2016/4/30 1:58,S
3041,2,29,0.177851182,2011/3/10 6:29,S
3042,8,27,2.594989987,2011/9/26 15:14,C
3043,5,29,0.448050398,2016/4/21 16:34,C
3044,18,29,1.111430576,2014/11/1 11:44,G
3045,4,25,0.033100476,2018/11/14 5:26,T
3046,9,24,0.381174364,2012/12/14 1:17,S
3047,13,22,0.053758997,2009/6/6 21:28,C
3048,14,27,0.234869598,2014/12/30 7:56,T
3049,16,20,0.270576401,2015/9/26 10:22,S
3050,6,23,0.463571912,2018/12/1 14:44,R
3051,1,28,1.530823629,2016/12/1 12:36,T
3052,17,23,0.05607961,2014/3/31 15:03,S
3053,9,29,0.18120818,2011/7/11 9:02,G
3054,10,24,1.168467184,2013/8/9 13:52,T
3055,8,20,3.186949453,2017/11/8 20:35,R
3056,2,21,0.272088257,2019/12/28 0:21,S
3057,3,26,0.448661387,2020/11/30 19:32,T
3058,18,27,0.012806221,2017/10/18 3:55,R
3059,4,24,0.593165255,2019/3/17 0:32,S
3060,4,25,1.564732746,2016/5/3 13:51,T
3061,19,29,0.130566869,2014/8/17 20:15,C
3062,3,21,1.040555591,2013/1/31 14:08,R
3063,19,20,1.002083007,2015/5/5 0:13,T
3064,0,23,1.821354013,2020/11/17 22:24,G
3065,6,20,1.65348138,2012/12/31 13:18,G
3066,3,26,0.278742379,2009/12/24 20:12,T
3067,1,20,2.240086801,2016/4/15 16:10,G
3068,17,22,0.530063962,2019/12/16 22:12,G
3069,16,27,0.462397259,2011/8/24 4:37,G
3070,16,27,0.353966196,2020/10/9 20:46,G
3071,5,22,0.347613052,2015/9/19 10:54,T
3072,13,24,0.933339197,2019/7/11 23:26,S
3073,0,24,0.063087221,2010/6/8 17:30,R
3074,9,23,1.705240662,2014/4/19 16:56,G
3075,18,26,0.381154036,2018/4/10 12:10,R
3076,16,25,2.567058593,2013/12/20 8:37,T
3077,12,26,0.643627573,2019/8/8 16:56,G
3078,7,26,1.225494266,2010/5/16 13:05,T
3079,14,24,0.331458103,2020/2/6 7:13,G
3080,10,22,0.971410057,2018/9/3 20:55,S
3081,15,25,1.21442313,2013/9/7 13:35,C
3082,10,25,0.463778092,2018/10/5 15:37,R
3083,14,20,0.664354719,2015/3/25 6:44,R
3084,18,29,0.87341496,2019/7/21 7:26,T
3085,5,27,2.077888424,2015/9/22 23:14,S
3086,17,21,0.960563044,2011/8/27 0:42,R
3087,3,24,0.603608295,2012/7/4 0:15,C
3088,5,27,0.879016714,2011/5/2 7:05,T
3089,12,21,0.311745406,2014/9/4 9:35,T
3090,17,24,1.973805131,2011/4/19 8:29,R
3091,8,27,1.950027985,2018/1/2 6:25,C
3092,6,23,1.61235688,2010/9/27 7:59,T
3093,11,27,0.654969165,2016/10/22 23:46,R
3094,2,21,0.712537145,2016/9/18 10:42,T
3095,17,26,0.917547806,2010/3/20 17:33,C
3096,7,26,0.486832074,2019/2/6 14:55,C
3097,14,24,0.121606794,2019/10/15 11:26,R
3098,0,23,1.165196732,2013/10/19 14:41,C
3099,6,25,0.186702985,2017/3/2 8:43,R
3100,10,22,0.006112007,2016/1/1 16:25,S
3101,7,27,0.774742333,2012/7/3 8:29,R
3102,5,24,1.78262457,2011/12/13 23:50,S
3103,5,25,0.146945384,2013/8/16 9:31,S
3104,17,21,1.198949817,2017/7/27 1:51,T
3105,12,21,1.008238843,2010/7/22 1:22,S
3106,2,25,2.653392461,2017/3/18 16:02,S
3107,19,24,1.166461558,2012/6/24 0:16,G
3108,12,22,0.514264873,2011/11/12 9:44,G
3109,15,26,1.162305343,2010/8/25 19:32,T
3110,6,21,0.928077037,2017/5/5 14:02,C
3111,16,28,0.057251265,2015/4/13 18:16,S
3112,6,25,0.95224441,2019/4/24 4:20,R
3113,7,29,0.472821097,2017/8/30 21:29,T
3114,10,24,1.41493697,2010/9/27 2:15,R
3115,4,28,0.401620961,2009/10/20 7:09,R
3116,13,23,1.456165785,2017/11/7 13:49,T
3117,13,22,0.676403242,2010/7/22 22:43,T
3118,6,26,1.356386052,2009/2/21 15:24,R
3119,16,27,0.343605512,2018/10/7 11:48,T
3120,18,20,0.929591134,2013/8/11 1:31,R
3121,13,27,0.851520023,2020/11/24 5:53,T
3122,8,26,1.843886695,2014/2/13 2:55,S
3123,16,20,0.41720097,2013/1/6 16:01,S
3124,15,23,0.736257152,2017/4/20 6:39,G
3125,2,25,0.576007935,2014/9/3 14:37,G
3126,17,23,0.350500917,2009/3/12 8:00,T
3127,7,26,2.632445659,2010/9/11 0:36,G
3128,4,24,2.322351992,2015/7/8 8:28,R
3129,0,27,0.325533642,2013/10/14 0:51,C
3130,8,22,0.045618784,2018/9/26 4:02,R
3131,15,23,0.353552996,2009/3/23 20:11,R
3132,17,20,0.502074281,2010/1/12 22:48,R
3133,2,24,0.775884289,2017/7/4 10:34,R
3134,8,29,0.554958819,2015/3/25 7:18,R
3135,15,24,0.195743472,2010/8/27 10:30,S
3136,13,21,0.494173544,2020/4/6 3:22,G
3137,1,20,1.861915926,2014/5/16 20:11,S
3138,8,22,0.544366253,2019/12/1 14:11,C
3139,4,22,0.710340231,2010/9/3 3:40,S
3140,3,20,0.589012578,2013/11/18 1:46,G
3141,9,25,0.867301797,2020/3/20 15:27,R
3142,6,22,0.356038022,2020/4/1 4:45,G
3143,11,26,0.728387238,2014/10/4 21:25,G
3144,10,20,1.254354252,2009/7/26 10:43,S
3145,5,22,1.132474484,2011/4/6 15:54,C
3146,19,24,1.011122958,2015/7/31 2:03,T
3147,16,20,1.014235908,2011/4/19 4:03,G
3148,7,29,0.927396304,2018/2/24 2:10,G
3149,17,25,0.962756695,2010/1/14 2:03,T
3150,14,28,1.606461986,2010/4/25 7:20,G
3151,1,25,0.43323818,2016/9/13 21:51,R
3152,14,21,0.78163511,2009/11/16 19:27,T
3153,11,20,0.247474255,2011/8/16 19:26,C
3154,1,27,1.855620782,2017/11/20 23:03,R
3155,7,27,0.160100803,2017/4/21 6:48,S
3156,12,28,1.153339261,2010/1/3 22:56,T
3157,10,20,1.073759019,2020/1/31 1:39,T
3158,9,20,0.304442184,2012/10/9 10:14,S
3159,16,26,1.88980433,2015/3/3 18:51,R
3160,3,26,0.721491702,2012/10/8 5:09,C
3161,13,25,0.930689694,2010/4/2 12:21,T
3162,5,28,0.409372102,2016/9/15 12:59,R
3163,10,21,0.657528148,2010/8/14 19:00,C
3164,2,25,1.019453329,2015/5/29 17:32,S
3165,12,22,0.749230464,2009/4/15 17:09,T
3166,6,29,1.120900736,2017/10/7 19:00,G
3167,8,20,0.422023539,2019/2/10 3:46,R
3168,8,28,1.168037752,2015/5/9 23:26,R
3169,0,29,1.12556016,2014/5/9 10:49,T
3170,5,23,0.682881322,2017/8/5 12:14,R
3171,16,29,0.353146945,2013/1/7 5:51,T
3172,9,27,0.168983937,2018/3/7 0:44,R
3173,15,27,0.033766994,2018/10/7 12:00,S
3174,14,22,0.528382758,2017/6/10 16:36,G
3175,1,27,0.573822368,2016/5/13 18:36,R
3176,13,20,0.099424712,2011/3/5 23:30,G
3177,3,23,1.112153994,2020/11/11 19:48,S
3178,5,24,0.738775634,2020/6/17 8:32,T
3179,1,22,1.384837243,2015/9/8 12:06,G
3180,2,23,0.052793218,2017/2/7 4:45,S
3181,6,26,0.54890437,2016/4/17 6:47,R
3182,5,25,1.247401478,2013/5/5 13:23,R
3183,16,21,0.891803677,2013/2/21 15:59,R
3184,9,20,0.582419133,2012/12/14 16:28,C
3185,11,26,1.549327656,2018/2/10 11:08,C
3186,19,29,1.180046947,2015/2/18 18:56,G
3187,8,20,2.64146827,2010/12/12 11:33,G
3188,9,25,0.479289262,2010/10/30 8:53,R
3189,2,22,1.059254936,2009/1/24 0:10,G
3190,4,29,0.393578103,2010/12/13 10:15,C
3191,15,22,0.892309534,2010/2/25 1:26,R
3192,15,20,1.402334884,2020/11/19 6:17,R
3193,11,23,0.365539341,2020/3/13 13:24,S
3194,16,22,2.025297035,2019/9/21 9:16,G
3195,19,25,0.593970818,2016/10/11 22:53,S
3196,10,21,1.250397128,2009/6/19 4:15,S
3197,1,29,1.130437439,2010/8/28 7:34,S
3198,14,23,2.719379007,2012/9/29 6:13,G
3199,10,24,0.25786894,2018/11/28 21:02,T
3200,18,24,0.27869433,2012/8/19 21:40,R
3201,16,27,1.141214356,2011/1/21 1:50,T
3202,1,28,0.283275564,2013/11/21 19:05,G
3203,15,22,0.635622222,2014/11/30 16:35,C
3204,11,22,0.757018361,2010/8/12 16:46,R
3205,2,24,0.296673279,2014/1/6 15:46,R
3206,2,28,1.720111143,2020/8/24 3:07,S
3207,5,25,0.039494893,2017/2/8 10:30,S
3208,16,22,2.445180855,2011/7/18 17:02,G
3209,14,29,0.639989402,2019/4/21 3:47,R
3210,0,26,0.919826286,2017/9/25 11:03,S
3211,13,28,0.386229537,2010/5/18 17:04,R
3212,16,22,0.16479865,2010/11/5 14:04,G
3213,9,20,1.211187523,2015/4/27 8:43,C
3214,7,22,0.278447482,2014/12/18 13:05,S
3215,7,27,0.456993918,2011/8/12 10:25,S
3216,14,23,1.282029885,2020/9/1 8:06,T
3217,15,23,0.31379958,2020/3/4 10:01,C
3218,3,21,0.818817294,2017/8/21 2:32,G
3219,19,24,0.772914536,2010/1/1 9:50,T
3220,9,24,0.722448963,2010/2/12 4:53,T
3221,19,20,1.094919754,2015/7/15 11:52,S
3222,14,28,1.372628246,2010/7/7 12:30,C
3223,14,20,0.435986393,2014/3/13 14:09,G
3224,13,25,0.66090851,2011/5/16 19:32,G
3225,5,21,0.146269901,2012/4/3 3:32,T
3226,16,26,0.79735371,2019/3/3 23:27,R
3227,10,21,1.779939176,2018/4/4 18:59,S
3228,7,27,0.380877461,2016/12/19 21:09,G
3229,6,29,1.82542627,2020/2/23 15:00,R
3230,4,20,0.111331063,2017/3/4 19:48,T
3231,13,23,0.902241269,2010/11/28 20:52,G
3232,9,26,0.368682255,2015/10/24 3:47,T
3233,3,22,1.570457267,2015/2/1 21:33,G
3234,2,20,1.064145701,2020/9/28 3:07,R
3235,10,27,1.349575858,2019/12/14 21:06,S
3236,6,27,0.688900057,2016/1/22 23:05,S
3237,5,21,2.287824381,2016/8/9 12:58,T
3238,16,28,0.890268951,2009/8/25 3:31,S
3239,9,28,1.224524618,2014/6/5 16:18,G
3240,17,21,0.901128602,2010/5/9 14:13,T
3241,18,21,1.28901243,2017/4/1 18:26,R
3242,6,28,0.904419066,2015/1/4 18:18,G
3243,1,21,0.66760686,2015/6/9 12:45,R
3244,3,26,0.601146327,2013/12/9 16:32,S
3245,5,24,0.78311958,2010/3/22 1:09,S
3246,4,28,0.952468135,2016/3/21 2:04,G
3247,5,23,1.230073941,2018/1/10 12:17,T
3248,14,24,1.276011686,2015/3/6 17:42,T
3249,19,29,0.665898004,2016/4/4 20:46,T
3250,7,27,1.605093971,2013/8/3 8:20,T
3251,18,29,0.592184563,2016/12/16 19:44,R
3252,6,25,0.531896556,2011/1/10 5:38,C
3253,18,26,0.102507415,2019/5/7 6:31,T
3254,9,25,0.573660459,2013/9/14 8:05,S
3255,19,23,0.261714366,2018/4/10 0:47,G
3256,18,24,0.854279066,2011/1/19 18:21,G
3257,14,27,0.062048202,2009/1/30 20:44,S
3258,12,22,0.050437684,2020/12/31 18:28,G
3259,9,25,1.32332417,2014/6/27 5:57,T
3260,4,20,0.164340086,2011/6/11 6:31,S
3261,4,21,0.453612624,2014/1/30 15:53,T
3262,8,21,2.000887318,2015/4/14 8:01,R
3263,5,22,1.316969103,2019/12/11 2:21,S
3264,16,20,0.444205158,2014/3/23 11:39,G
3265,1,21,0.369074371,2018/12/5 19:15,T
3266,10,20,0.812964611,2018/12/6 4:28,T
3267,5,24,0.875974848,2014/8/14 5:47,G
3268,9,25,0.558110489,2011/12/18 17:19,S
3269,4,28,0.246422084,2018/3/19 18:06,G
3270,18,26,0.38695558,2012/4/8 5:09,G
3271,7,21,1.382400513,2010/1/5 2:50,C
3272,17,24,0.299756607,2019/5/10 16:04,C
3273,16,28,1.577962831,2018/11/26 2:27,R
3274,18,23,0.174448193,2020/8/16 15:30,R
3275,19,26,0.414599028,2014/5/26 18:41,S
3276,4,29,1.672441741,2016/10/14 6:13,S
3277,7,27,0.843111568,2018/3/10 17:37,G
3278,16,22,0.983256021,2014/5/24 21:59,C
3279,9,25,0.773750376,2010/5/18 20:39,C
3280,4,26,1.06111239,2014/2/25 5:39,R
3281,19,29,1.308052043,2020/5/17 8:33,R
3282,17,20,0.954552675,2014/6/29 9:02,G
3283,12,25,0.193235246,2019/10/11 18:47,G
3284,6,21,0.684480755,2009/10/7 21:20,T
3285,9,26,0.046160683,2020/2/22 8:36,G
3286,12,27,1.009534109,2012/1/10 3:29,S
3287,2,23,0.424374461,2012/12/27 3:23,C
3288,6,24,1.043611952,2015/2/20 9:47,R
3289,16,24,0.273273497,2016/7/17 5:32,R
3290,18,20,1.701873539,2020/3/12 6:29,T
3291,0,23,2.387466759,2019/9/27 12:55,S
3292,10,22,1.235641711,2016/10/10 15:05,R
3293,5,23,0.588068456,2018/8/31 3:51,G
3294,6,23,1.065873617,2012/11/5 5:09,R
3295,8,20,0.938974675,2014/4/2 4:54,C
3296,17,25,2.917035254,2011/12/27 11:22,G
3297,3,21,0.077937562,2009/3/28 8:18,S
3298,1,20,1.228743932,2013/3/9 11:15,G
3299,11,26,0.303416484,2015/8/17 18:53,T
3300,11,29,0.982439039,2010/6/12 13:42,T
3301,17,26,0.029406649,2018/2/6 3:59,C
3302,9,21,0.321715036,2011/1/13 22:14,C
3303,17,25,0.536328073,2019/6/30 6:16,C
3304,2,20,1.451651796,2018/12/11 13:09,G
3305,7,22,0.476097111,2018/6/30 16:24,G
3306,14,23,0.346427843,2013/1/16 19:32,T
3307,17,22,0.03894161,2011/8/10 11:43,T
3308,15,23,0.721064054,2011/6/9 6:26,R
3309,17,23,0.662836531,2011/6/22 17:34,C
3310,5,29,0.22081493,2016/6/18 2:31,S
3311,4,28,1.581748157,2020/10/24 14:20,S
3312,3,22,0.809468575,2009/9/6 12:02,T
3313,0,20,0.618873725,2018/6/18 7:11,R
3314,9,26,0.126414844,2016/6/28 2:05,C
3315,14,28,0.104907556,2011/2/21 2:24,T
3316,17,27,1.375813617,2015/4/14 3:25,R
3317,0,22,1.197551015,2014/4/14 12:21,T
3318,19,24,0.553652784,2013/3/14 22:59,T
3319,5,29,1.02498504,2010/8/9 16:59,C
3320,10,22,0.4798421,2011/5/5 12:26,C
3321,4,22,2.504119971,2018/10/19 7:26,R
3322,10,25,1.007852696,2012/10/3 14:06,G
3323,15,28,0.134637568,2018/4/20 20:31,R
3324,0,24,0.439549244,2016/9/2 15:42,R
3325,8,26,1.627126182,2010/5/16 4:53,G
3326,6,27,0.881883274,2011/3/11 17:17,S
3327,6,20,0.047532722,2015/5/15 19:30,C
3328,3,29,1.241085476,2016/3/12 12:21,S
3329,17,23,0.981118136,2011/9/27 17:33,G
3330,19,21,0.348114341,2010/8/23 7:21,R
3331,9,24,0.333375036,2010/11/2 18:13,R
3332,2,24,0.566497687,2009/4/19 5:21,S
3333,8,26,0.826907968,2011/10/23 0:45,S
3334,4,22,0.62484454,2016/1/23 0:47,T
3335,1,27,1.149998741,2012/12/8 10:43,T
3336,5,26,0.958349813,2013/10/3 11:21,T
3337,4,23,0.036229643,2013/7/31 23:16,G
3338,2,20,0.428147229,2017/2/15 7:33,T
3339,0,20,1.332267534,2016/10/2 5:04,S
3340,5,25,0.74074596,2015/3/4 3:36,T
3341,14,22,0.628781588,2015/1/30 14:44,S
3342,19,23,0.134716145,2009/2/18 13:49,R
3343,1,25,0.234658188,2019/4/6 23:36,T
3344,9,22,0.344778833,2009/5/20 8:40,T
3345,7,22,1.109984998,2018/3/23 20:21,G
3346,3,26,0.063229304,2014/2/2 14:05,G
3347,6,23,1.96172786,2009/1/12 21:13,T
3348,3,28,0.035881689,2014/3/10 3:42,G
3349,17,20,0.015295661,2014/9/4 16:45,C
3350,0,23,0.754534331,2009/7/26 14:06,R
3351,2,23,0.599609986,2016/3/22 17:51,T
3352,1,23,0.354708574,2011/7/17 2:04,R
3353,13,29,1.574868125,2015/7/10 21:07,R
3354,1,28,0.754537876,2016/5/31 20:30,G
3355,0,26,0.49002775,2017/11/10 4:31,S
3356,8,22,0.320676579,2016/3/11 15:22,R
3357,0,23,0.15616838,2016/5/12 1:26,S
3358,18,24,0.053043893,2017/8/25 9:01,T
3359,16,22,0.016175369,2020/7/24 13:53,S
3360,17,23,0.791185749,2017/3/28 12:10,R
3361,0,24,0.734091608,2019/8/13 14:48,G
3362,14,23,0.476631953,2014/7/18 13:53,S
3363,8,29,1.978847776,2020/6/19 21:02,C
3364,11,27,0.616969802,2009/1/26 20:06,C
3365,8,23,0.965044958,2012/12/11 13:26,S
3366,7,25,0.780241906,2019/1/4 10:29,R
3367,12,20,1.925966522,2015/11/13 15:29,T
3368,7,27,1.506187003,2020/11/28 19:53,G
3369,1,27,0.22138552,2015/4/28 21:16,T
3370,11,25,1.07153291,2013/7/23 20:50,T
3371,8,22,1.081087959,2019/2/5 22:38,R
3372,10,26,0.230782662,2013/12/4 19:16,S
3373,5,25,0.452545497,2011/3/5 7:41,T
3374,0,28,1.150203735,2015/1/1 23:01,T
3375,4,23,1.80691199,2018/9/28 11:10,G
3376,18,24,0.441039575,2013/4/9 0:42,C
3377,14,20,0.637046654,2009/6/2 3:20,G
3378,17,25,1.665196745,2010/6/6 18:28,R
3379,13,25,0.493333945,2019/11/10 17:47,G
3380,1,25,0.329859918,2010/3/30 21:01,C
3381,13,24,2.078149525,2015/9/17 3:59,S
3382,1,21,0.967355087,2012/5/6 6:20,G
3383,12,24,0.501728864,2017/9/8 4:35,C
3384,4,25,1.252010345,2015/12/7 12:31,C
3385,7,21,0.84470965,2012/8/12 6:01,T
3386,4,25,0.997342578,2014/8/12 15:16,G
3387,9,28,0.445410888,2020/3/3 8:26,R
3388,17,20,1.358230384,2012/5/5 0:08,R
3389,11,21,0.971717675,2018/8/27 13:49,G
3390,2,24,1.749303855,2010/12/2 14:56,T
3391,9,22,0.480894935,2010/2/28 19:07,T
3392,9,20,0.390581463,2009/1/23 16:22,T
3393,0,29,0.704481113,2015/12/26 22:30,T
3394,10,29,1.249203956,2020/7/16 6:56,S
3395,12,24,2.289435043,2016/1/31 16:41,S
3396,11,20,0.766050164,2018/6/21 8:26,S
3397,5,27,0.650257122,2015/8/29 16:39,S
3398,17,22,0.631628042,2010/4/17 9:25,T
3399,9,23,0.202301459,2017/11/3 3:20,T
3400,14,21,0.507636122,2014/10/31 0:18,G
3401,8,26,0.030470467,2020/11/1 13:45,T
3402,16,24,1.346197166,2010/4/13 9:12,C
3403,12,29,0.481864627,2010/11/30 22:49,S
3404,15,29,1.528366634,2017/8/30 4:50,G
3405,4,28,0.205772701,2009/6/6 6:59,C
3406,1,23,0.003105989,2020/4/10 21:17,G
3407,1,23,0.183029736,2017/1/22 3:56,R
3408,8,24,0.00165042,2009/11/30 16:43,T
3409,0,27,2.181265591,2009/12/17 13:54,T
3410,18,27,0.575483401,2017/10/8 19:02,S
3411,12,29,0.321750165,2015/7/4 16:13,C
3412,14,23,0.019215969,2011/5/26 14:18,G
3413,13,21,0.939374652,2017/3/11 7:07,T
3414,0,27,0.781570351,2014/1/27 11:10,C
3415,12,27,1.264630243,2019/9/14 13:11,G
3416,13,23,0.815692646,2020/8/7 23:59,C
3417,0,28,0.265451494,2018/11/22 23:14,T
3418,16,27,2.362284974,2014/10/8 19:33,T
3419,19,23,0.956171729,2009/2/16 9:02,C
3420,5,27,0.013602055,2012/7/27 16:49,R
3421,12,21,0.848253317,2018/7/25 23:45,T
3422,15,28,0.159739047,2018/8/15 7:21,C
3423,1,24,0.45110252,2013/3/22 11:16,R
3424,14,29,0.341687958,2013/1/2 19:38,S
3425,15,21,0.805463702,2014/12/6 16:37,C
3426,6,23,0.835429958,2010/11/30 12:10,C
3427,9,28,0.782551454,2019/1/8 0:19,G
3428,8,27,0.12095567,2009/9/22 19:03,S
3429,4,27,0.440709905,2020/11/30 4:49,G
3430,16,27,0.410815154,2009/9/1 21:56,S
3431,6,28,0.399889046,2011/10/11 10:17,T
3432,14,25,0.035042408,2020/12/23 21:28,G
3433,14,29,2.327289633,2020/5/31 6:44,C
3434,2,26,0.673417256,2016/10/10 13:15,S
3435,0,25,1.402785697,2014/1/8 10:20,C
3436,15,20,0.399536685,2015/5/16 7:07,T
3437,15,25,0.17863353,2019/5/18 11:13,R
3438,18,24,1.381805643,2010/12/29 11:21,S
3439,8,23,0.944345302,2010/7/16 0:22,C
3440,16,26,1.709670341,2019/11/28 9:45,G
3441,15,28,0.497485727,2020/2/1 5:08,S
3442,3,27,0.167452859,2010/11/5 22:11,C
3443,5,23,0.527026127,2010/10/18 16:00,R
3444,4,29,1.536010734,2012/5/24 18:12,C
3445,18,29,0.500201638,2015/12/6 3:55,R
3446,1,26,0.965785776,2020/12/10 6:50,S
3447,9,23,0.683124705,2016/1/19 22:54,C
3448,13,28,0.540107573,2010/8/2 14:46,R
3449,5,26,1.177100047,2012/11/13 6:56,R
3450,4,23,0.885286533,2013/6/29 11:22,S
3451,8,26,0.04201462,2009/12/12 16:01,T
3452,18,23,1.154936169,2010/10/25 5:17,C
3453,8,20,0.826583624,2019/10/20 11:48,R
3454,0,20,0.09515458,2017/11/8 12:48,C
3455,13,25,1.21507628,2010/1/21 18:59,T
3456,19,25,0.279734194,2014/4/11 2:14,S
3457,19,23,1.773807356,2018/6/11 0:44,T
3458,6,20,0.931052409,2016/8/4 9:50,R
3459,11,27,0.016725778,2017/8/16 14:13,S
3460,15,26,1.013709717,2011/6/2 5:12,S
3461,17,26,2.014593484,2015/5/21 17:25,T
3462,10,25,0.628785601,2017/3/15 3:44,G
3463,13,23,0.19854857,2014/5/12 16:05,C
3464,0,25,0.841226356,2012/5/29 9:21,S
3465,0,28,0.779092768,2009/12/11 16:33,T
3466,0,26,0.887361942,2014/12/11 7:34,R
3467,9,29,0.013765738,2013/7/20 15:40,R
3468,11,26,0.245897392,2013/12/16 14:16,S
3469,18,27,0.054988765,2019/2/11 21:43,R
3470,2,24,0.585402335,2011/11/13 5:21,C
3471,17,28,0.868784826,2018/5/7 8:25,G
3472,16,28,2.902960668,2017/3/18 20:16,T
3473,10,25,0.267782009,2010/11/9 19:11,C
3474,19,20,1.82351774,2016/11/5 5:26,C
3475,15,28,1.826547266,2017/3/7 16:15,R
3476,14,24,0.174797145,2018/6/28 13:16,G
3477,17,25,0.713943535,2013/10/24 2:02,G
3478,17,20,0.955640592,2012/11/11 19:16,G
3479,0,22,0.305293957,2010/6/24 21:31,T
3480,1,25,0.194515831,2017/2/7 14:47,T
3481,12,20,0.826621686,2014/9/1 10:33,G
3482,3,27,0.484642254,2018/12/4 11:11,T
3483,7,25,0.492938506,2020/10/11 0:28,R
3484,3,25,1.478100825,2012/1/16 22:28,G
3485,6,28,1.7699509,2014/4/29 4:06,G
3486,3,28,0.233104393,2010/9/30 18:09,T
3487,6,29,1.45607102,2012/5/25 7:52,R
3488,17,24,1.156543877,2020/9/30 11:43,C
3489,6,23,0.471240272,2020/12/15 5:26,S
3490,4,28,1.434102331,2010/2/13 3:37,G
3491,15,28,2.082043699,2012/4/1 6:51,T
3492,5,22,0.667219575,2013/3/13 3:54,R
3493,9,21,0.619963012,2017/9/20 7:08,T
3494,16,25,0.039774074,2009/8/14 8:36,C
3495,18,26,0.916643382,2018/7/23 6:29,R
3496,14,20,0.009261479,2019/7/27 18:12,S
3497,18,26,2.209483015,2015/7/14 3:34,S
3498,6,29,0.294801936,2015/6/4 8:58,T
